date, pm25, pm10, o3, no2,region
2015/12/10, 74, 25, 17, ,alpes-cote-dazur
2015/12/11, 70, 33, 15, ,alpes-cote-dazur
2015/12/12, 87, 35, 13, ,alpes-cote-dazur
2015/12/13, 96, 25, 19, ,alpes-cote-dazur
2015/12/14, 71, 34, 16, ,alpes-cote-dazur
2015/12/15, 83, 32, 18, ,alpes-cote-dazur
2015/12/16, 87, 38, 6, ,alpes-cote-dazur
2015/12/17, 96, 42, 4, ,alpes-cote-dazur
2015/12/18, 92, 39, 9, ,alpes-cote-dazur
2015/12/19, 67, 32, 15, ,alpes-cote-dazur
2015/12/20, 54, 30, 14, ,alpes-cote-dazur
2015/12/21, 54, 33, 10, ,alpes-cote-dazur
2015/12/22, 81, 23, 21, ,alpes-cote-dazur
